Stock,Company,Close Date,Previous Close,Sentiment,Momentum,Price Oscillator,Relative Strength Index,William's R,Price Channels Lower,Price Channels Upper,Convergence/Divergence Moving Average,Double Exponential Moving Average,Exponential Moving Average,Hull Moving Average,Smoothed Moving Average,Weighted Moving Average,Bearish Engulfing,Bearish Harami,Bullish Engulfing,Bullish Harami,Dark Cloud Cover,Doji,Dragonfly Doji,Gravestone Doji,Hammer,Inverted Hammer,Hanging Man,Morning Star,Morning Star Doji,Piercing Pattern,Rain Drop,Rain Drop Doji,Shooting Star,Star,Doji Star,Awesome Oscillator,Kaufman Adp Moving Average,Percent Price Oscillator,Percent Price Oscillator Historical,Percent Price Oscillator Signal,Rate of Change,Stochastic,Stochastic Relative Strength Index,Stochastic Relative Strength Index D,Stochastic Relative Strength Index K,Stochastic Signal,True Strength Index,Ultimate Oscillator,Average Directional Movement Index,Average Directional Movement Index Negative,Average Directional Movement Index Positive,Aroon Down,Aroon Indicator,Aroon Up,Commodity Channel Index,Detr Price Oscillator,Exp Moving Average Fast,Exp Moving Average Slow,Ichimoku A,Ichimoku B,Ichimoku Base,Ichimoku Conv,Know Sure Thing,Know Sure Thing Difference,Know Sure Thing Signal,Moving Average Convergence/Divergence,Moving Average Convergence/Divergence Difference,Moving Average Convergence/Divergence Signal,Mass Index,Parabolic Stop & Reverse Down,Parabolic Stop & Reverse Down Indicator,Parabolic Stop & Reverse Up,Parabolic Stop & Reverse Up Indicator,Simple Moving Average Fast,Simple Moving Average Slow,Schaff Trn Cyc,Tiple Exp Average,Vis Ichimoku A,Vis Ichimoku B,Vortex Difference,Vortex Negative,Vortex Positive,Average True Rng,Bollinger Bands Upper,Bollinger Bands Upper Indicator,Bollinger Bands Lower,Bollinger Bands Lower Indicator,Bollinger Bands Middle,Bollinger Bands Price,Bollinger Bands Width,Donchain Channel Upper,Donchain Channel Lower,Donchain Channel Middle,Donchain Channel Price,Donchain Channel Width,Keltner Channel Middle,Keltner Channel Upper,Keltner Channel Upper Indicator,Keltner Channel Lower,Keltner Channel Lower Indicator,Keltner Channel Price,Keltner Channel Width,Ulcer Index,Accumulation/Distribution Index,Chaikin Money Flow,Em,Force Index,Money Flow Index,Negative Volume Index,On-Balance Volume,Simple Moving Average Em,Price Trend,Weighted Average Price,Chaikin Oscillator,Chande Momentum Oscillator,Price Channel Lower,Price Channel Upper,Detrended Price Oscillator,Envelopes Lower,Envelopes Upper,Stochastic Oscillator Fast D,Stochastic Oscillator Fast K,Fibonacci Retracement (rl=0.0),Fibonacci Retracement (rl=38.2),Fibonacci Retracement (rl=50.0),Fibonacci Retracement (rl=61.8),Fibonacci Retracement (rl=100.0),Forecast Oscillator,Intraday Movement Index,Klinger Oscillator,Linear Regression Indicator,Linear Regression Slope,Market Facilitation Index,Median Price,Performance,Positive Volatility Index,Projection Oscillator,Projection Oscillator Trigger,Projection Bands Lower,Projection Bands Upper,QStick,Range Indicator,Relative Volatility Index,Stochastic Oscillator Slow D,Stochastic Oscillator Slow K,Stochastic Momentum Index,Standard Deviation,Swing Index,Triangular Moving Average,Triple Exponential Moving Average,Time Series Forecast,Time Series Moving Average,Typical Price,Variable Moving Average,Vertical Horizontal Filter,Volatility Chaikins,Volume Oscillator,Volume Rate of Change,Weighted Close,Wilders Smoothing,Williams Accumulation Distribution,1d Price,1d Delta,1d Alpha,3d Price,3d Delta,3d Alpha,5d Price,5d Delta,5d Alpha,10d Price,10d Delta,10d Alpha,2w Price,2w Delta,2w Alpha,3w Price,3w Delta,3w Alpha,6w Price,6w Delta,6w Alpha,2m Price,2m Delta,2m Alpha,3m Price,3m Delta,3m Alpha,6m Price,6m Delta,6m Alpha,9m Price,9m Delta,9m Alpha,1y Price,1y Delta,1y Alpha,Probability of 1w Alpha + 3%,Probability of 1m Alpha + 3%,Probability of 3m Alpha + 3%,Probability of 6m Alpha + 10%,Probability of 9m Alpha + 10%,Probability of 1y Alpha + 10%,Price Level Shift Anomaly,Price Change Anomaly,Bullish Short-Term (3d) Trend Anomaly,Bearish Short-Term (3d) Trend Anomaly,Bullish Long-Term (1w) Trend Anomaly,Bearish Long-Term (1w) Trend Anomaly,Volatility,Alpha Short (<2w),Alpha Mid (3w - 6w),Alpha Long (>7w),Blackrock Index Alpha,Bond Market Index Alpha,Dow Jones Index Alpha,NASDAQ Index Alpha,S&P 500 Index Alpha,Stock Market Index Alpha,Energy Index Alpha,Energy Index,Momentum Rank,Price Oscillator Rank,Relative Strength Index Rank,William's R Rank,Price Channels Lower Rank,Price Channels Upper Rank,Convergence/Divergence Moving Average Rank,Double Exponential Moving Average Rank,Exponential Moving Average Rank,Hull Moving Average Rank,Smoothed Moving Average Rank,Weighted Moving Average Rank,Awesome Oscillator Rank,Kaufman Adp Moving Average Rank,Percent Price Oscillator Rank,Percent Price Oscillator Historical Rank,Percent Price Oscillator Signal Rank,Rate of Change Rank,Stochastic Rank,Stochastic Relative Strength Index Rank,Stochastic Relative Strength Index D Rank,Stochastic Relative Strength Index K Rank,Stochastic Signal Rank,True Strength Index Rank,Ultimate Oscillator Rank,Average Directional Movement Index Rank,Average Directional Movement Index Negative Rank,Average Directional Movement Index Positive Rank,Aroon Down Rank,Aroon Indicator Rank,Aroon Up Rank,Commodity Channel Index Rank,Detr Price Oscillator Rank,Exp Moving Average Fast Rank,Exp Moving Average Slow Rank,Ichimoku A Rank,Ichimoku B Rank,Ichimoku Base Rank,Ichimoku Conv Rank,Know Sure Thing Rank,Know Sure Thing Difference Rank,Know Sure Thing Signal Rank,Moving Average Convergence/Divergence Rank,Moving Average Convergence/Divergence Difference Rank,Moving Average Convergence/Divergence Signal Rank,Mass Index Rank,Parabolic Stop & Reverse Down Rank,Parabolic Stop & Reverse Up Rank,Simple Moving Average Fast Rank,Simple Moving Average Slow Rank,Schaff Trn Cyc Rank,Tiple Exp Average Rank,Vis Ichimoku A Rank,Vis Ichimoku B Rank,Vortex Difference Rank,Vortex Negative Rank,Vortex Positive Rank,Average True Rng Rank,Bollinger Bands Upper Rank,Bollinger Bands Lower Rank,Bollinger Bands Middle Rank,Bollinger Bands Price Rank,Bollinger Bands Width Rank,Donchain Channel Upper Rank,Donchain Channel Lower Rank,Donchain Channel Middle Rank,Donchain Channel Price Rank,Donchain Channel Width Rank,Keltner Channel Middle Rank,Keltner Channel Upper Rank,Keltner Channel Lower Rank,Keltner Channel Price Rank,Keltner Channel Width Rank,Ulcer Index Rank,Accumulation/Distribution Index Rank,Chaikin Money Flow Rank,Em Rank,Force Index Rank,Money Flow Index Rank,Negative Volume Index Rank,On-Balance Volume Rank,Simple Moving Average Em Rank,Price Trend Rank,Weighted Average Price Rank,Chaikin Oscillator Rank,Chande Momentum Oscillator Rank,Price Channel Lower Rank,Price Channel Upper Rank,Detrended Price Oscillator Rank,Envelopes Lower Rank,Envelopes Upper Rank,Stochastic Oscillator Fast D Rank,Stochastic Oscillator Fast K Rank,Fibonacci Retracement (rl=0.0) Rank,Fibonacci Retracement (rl=38.2) Rank,Fibonacci Retracement (rl=50.0) Rank,Fibonacci Retracement (rl=61.8) Rank,Fibonacci Retracement (rl=100.0) Rank,Forecast Oscillator Rank,Intraday Movement Index Rank,Klinger Oscillator Rank,Linear Regression Indicator Rank,Linear Regression Slope Rank,Market Facilitation Index Rank,Median Price Rank,Performance Rank,Positive Volatility Index Rank,Projection Oscillator Rank,Projection Oscillator Trigger Rank,Projection Bands Lower Rank,Projection Bands Upper Rank,QStick Rank,Range Indicator Rank,Relative Volatility Index Rank,Stochastic Oscillator Slow D Rank,Stochastic Oscillator Slow K Rank,Stochastic Momentum Index Rank,Standard Deviation Rank,Swing Index Rank,Triangular Moving Average Rank,Triple Exponential Moving Average Rank,Time Series Forecast Rank,Time Series Moving Average Rank,Typical Price Rank,Variable Moving Average Rank,Vertical Horizontal Filter Rank,Volatility Chaikins Rank,Volume Oscillator Rank,Volume Rate of Change Rank,Weighted Close Rank,Wilders Smoothing Rank,Williams Accumulation Distribution Rank,Alpha Short (<2w) Rank,Alpha Mid (3w - 6w) Rank,Alpha Long (>7w) Rank,Blackrock Index Alpha Rank,Bond Market Index Alpha Rank,Dow Jones Index Alpha Rank,NASDAQ Index Alpha Rank,S&P 500 Index Alpha Rank,Stock Market Index Alpha Rank,Energy Index Alpha Rank,Energy Index Rank
A,Agilent Technologies Inc.,5/5/2023,133.3,0,0.3906,0.2411,0.7012,0.4993,0.0191,0.0191,0.2252,0.0195,0.0191,0.0194,0.0193,0.0191,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1666,0.0134,0.5675,0.299,0.6171,0.1105,0.2237,0.4746,0.3789,0.386,0.4661,0.311,0.5078,0.1618,0.6728,0.1958,0.8509,0.3385,0.3892,0.3367,0.3725,0.0192,0.0195,0.0193,0.0201,0.0196,0.0191,0.0777,0.8145,0.0634,0.1574,0.4859,0.1195,0.4275,0.019,FALSE,0.0195,FALSE,0.0191,0.0196,0.0503,0.5468,0.0204,0.0215,0.4676,0.6039,0.3531,0.0214,0.0195,FALSE,0.0195,FALSE,0.0194,0.2731,0.0399,0.0196,0.0194,0.0195,0.5057,0.0579,0.0191,0.0191,FALSE,0.0191,FALSE,0.3206,0.1118,0.193,0.178,0.4985,0.9734,0.3186,0.3281,0,0.1035,0.0789,0.4359,0.0191,0.6956,0.206,0.0192,0.0192,0.2137,0.0194,0.0194,0.4661,0.2237,0.0161,0.0163,0.0266,0.0262,0.0198,0.4169,0.2665,0.5035,0.0195,0.2742,0.0004,0.0135,0.0334,0.0043,0.6284,0.8713,0.0133,0.0133,0.4432,0.1307,0.322,0.4471,0.3905,0.4707,0.011,0.5204,0.0199,0.0195,0.0131,0.0192,0.0197,0.0202,0.6565,0.2123,0.2677,0.0447,0.0197,0.0191,0.3974,133.86,0.0042,0.0078,133.92,0.0047,0.0109,134.31,0.0076,0.0059,133.08,-0.0017,0.0055,134.01,0.0053,0.0107,135.02,0.0129,0.0182,134.63,0.0099,0.0176,134.82,0.0114,0.0304,134.13,0.0062,0.0273,136.53,0.0242,0.0495,135.21,0.0144,0.0196,138.69,0.0404,-0.045,0.23,0.945,0.93,0.215,0.63,0.035,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8017,0.0039,0.0165,0.0044,0.0217,0.0608,-0.0004,-0.0139,-0.0117,-0.0116,0.0089,-0.0935,MEDIUM,LOW,MEDIUM,MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,MEDIUM,LOW,MEDIUM,LOW,LOW,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,LOW,HIGH,LOW,HIGH,MEDIUM,MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,HIGH,LOW,LOW,HIGH,LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,MEDIUM,LOW,LOW,MEDIUM,MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,MEDIUM,LOW,MEDIUM,HIGH,MEDIUM,LOW,LOW,LOW,MEDIUM,MEDIUM,LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,MEDIUM,LOW,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,HIGH,LOW,LOW,MEDIUM,LOW,LOW,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,HIGH,MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW
AAL,American Airlines Group Inc,5/5/2023,13.87,0.7,0.3906,0.2411,0.8708,0.4993,0.0191,0.0191,0.2623,0.0195,0.0191,0.0194,0.0193,0.0191,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1666,0.0134,0.5675,0.299,0.7168,0.1616,0.8786,0.8979,0.7474,0.7657,0.7695,0.311,0.6773,0.1618,0.2792,0.3293,0.8509,0.1327,0.0374,0.5485,0.3725,0.0192,0.0195,0.0193,0.0201,0.0196,0.0191,0.0777,0.8145,0.0634,0.1574,0.4859,0.1195,0.5355,0.019,FALSE,0.0195,FALSE,0.0191,0.0196,0.9642,0.4317,0.0204,0.0215,0.4676,0.3656,0.7408,0.0214,0.0195,FALSE,0.0195,FALSE,0.0194,0.7057,0.0399,0.0196,0.0194,0.0195,0.5057,0.0579,0.0191,0.0191,FALSE,0.0191,FALSE,0.438,0.2579,0.193,0.178,0.4985,0.9734,0.3186,0.5377,0,0.1035,0.0789,0.4359,0.0191,0.6956,0.4825,0.0192,0.0192,0.2137,0.0194,0.0194,0.7695,0.8786,0.0161,0.0163,0.0266,0.0262,0.0198,0.4169,0.6588,0.327,0.0195,0.2742,0.0004,0.0135,0.0334,0.0043,0.8621,0.6565,0.0133,0.0133,0.4432,0.1307,0.5103,0.7981,0.7737,0.7419,0.011,0.5204,0.0199,0.0195,0.0131,0.0192,0.0197,0.0202,0.4477,0.134,0.2677,0.0447,0.0197,0.0191,0.3974,13.82,-0.0036,0,13.77,-0.0068,-0.0006,13.79,-0.0054,-0.0069,13.7,-0.0126,-0.0053,13.75,-0.0087,-0.0034,13.7,-0.0119,-0.0066,14.05,0.0133,0.0209,14.04,0.0119,0.0309,13.88,0.0007,0.0219,14.12,0.0183,0.0436,15.81,0.14,0.1455,15.67,0.13,0.0449,0.5,0.925,0.315,0.045,0.675,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8017,0.0007,0.0165,0.0044,0.0217,0.0608,-0.0004,-0.0139,-0.0117,-0.0116,0.0089,-0.0935,MEDIUM,LOW,HIGH,MEDIUM,LOW,LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,LOW,MEDIUM,LOW,HIGH,MEDIUM,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,MEDIUM,LOW,LOW,MEDIUM,HIGH,LOW,LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,HIGH,LOW,LOW,HIGH,LOW,HIGH,LOW,LOW,LOW,LOW,HIGH,LOW,LOW,LOW,MEDIUM,LOW,HIGH,LOW,LOW,LOW,LOW,HIGH,LOW,LOW,LOW,LOW,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM,MEDIUM,LOW,MEDIUM,HIGH,MEDIUM,MEDIUM,LOW,LOW,MEDIUM,MEDIUM,LOW,MEDIUM,MEDIUM,LOW,LOW,LOW,LOW,LOW,HIGH,HIGH,LOW,LOW,LOW,LOW,LOW,LOW,HIGH,LOW,LOW,MEDIUM,LOW,LOW,LOW,LOW,HIGH,MEDIUM,LOW,LOW,MEDIUM,LOW,MEDIUM,HIGH,HIGH,HIGH,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,MEDIUM,LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW
AAP,Advance Auto Parts Inc,5/5/2023,123.77,-0.17,0.3906,0.2411,0.7012,0.0987,0.0191,0.0191,0.2623,0.0195,0.0191,0.0194,0.0193,0.0191,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1666,0.0134,0.4588,0.299,0.5111,0.1105,0.2237,0.4746,0.1306,0.1462,0.1927,0.311,0.5078,0.1618,0.6728,0.1958,0.1101,0.783,0.8374,0.5485,0.3725,0.0192,0.0195,0.0193,0.0201,0.0196,0.0191,0.0777,0.8145,0.0634,0.1574,0.4859,0.1195,0.4275,0.019,FALSE,0.0195,FALSE,0.0191,0.0196,0.5084,0.5468,0.0204,0.0215,0.4676,0.6039,0.3531,0.0214,0.0195,FALSE,0.0195,FALSE,0.0194,0.4653,0.0399,0.0196,0.0194,0.0195,0.5057,0.0579,0.0191,0.0191,FALSE,0.0191,FALSE,0.3206,0.1118,0.0554,0.178,0.4985,0.9734,0.3186,0.7122,0,0.1035,0.0789,0.4359,0.0191,0.6956,0.4825,0.0192,0.0192,0.2137,0.0194,0.0194,0.1927,0.2237,0.0161,0.0163,0.0266,0.0262,0.0198,0.4169,0.2665,0.5035,0.0195,0.2742,0.0004,0.0135,0.0334,0.0043,0.8621,0.6565,0.0133,0.0133,0.4432,0.3409,0.5103,0.4471,0.1281,0.4707,0.011,0.7047,0.0199,0.0195,0.0131,0.0192,0.0197,0.0202,0.6565,0.134,0.2677,0.0447,0.0197,0.0191,0.3974,123.31,-0.0037,0,123.97,0.0016,0.0077,124.41,0.0052,0.0036,123.69,-0.0006,0.0066,124.85,0.0087,0.0141,123.9,0.001,0.0063,123.05,-0.0058,0.0017,123.48,-0.0023,0.0167,127.5,0.0301,0.0513,130.47,0.0541,0.0794,142.61,0.1522,0.1574,158.62,0.2816,0.1962,0.09,0.555,0.905,0.915,0.44,0.405,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8017,0.0007,-0.0095,0.0044,0.0217,0.0608,-0.0004,-0.0139,-0.0117,-0.0116,0.0089,-0.0935,MEDIUM,LOW,MEDIUM,LOW,LOW,LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,HIGH,LOW,LOW,HIGH,HIGH,MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,HIGH,LOW,LOW,HIGH,LOW,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM,LOW,LOW,MEDIUM,MEDIUM,LOW,LOW,LOW,LOW,LOW,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,MEDIUM,HIGH,MEDIUM,HIGH,LOW,LOW,MEDIUM,MEDIUM,LOW,MEDIUM,MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,MEDIUM,LOW,MEDIUM,LOW,LOW,LOW,LOW,HIGH,MEDIUM,LOW,LOW,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LOW,MEDIUM,LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW
AAPL,Apple Inc,5/5/2023,173.57,-0.42,0.3906,0.2411,0.8708,0.8548,0.0191,0.0191,0.2623,0.0195,0.0191,0.0194,0.0193,0.0191,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1666,0.0134,0.5675,0.4387,0.6171,0.1616,0.8786,0.8979,0.3789,0.386,0.7695,0.5357,0.8269,0.5362,0.2792,0.4927,0.1101,0.783,0.8374,0.7793,0.3725,0.0192,0.0195,0.0193,0.0201,0.0196,0.0191,0.0777,0.8145,0.0634,0.1574,0.4859,0.1195,0.4275,0.019,FALSE,0.0195,TRUE,0.0191,0.0196,0.5084,0.5468,0.0204,0.0215,0.4676,0.3656,0.5539,0.0214,0.0195,TRUE,0.0195,FALSE,0.0194,0.7057,0.0399,0.0196,0.0194,0.0195,0.8725,0.0579,0.0191,0.0191,TRUE,0.0191,FALSE,0.5708,0.1118,0.0554,0.8761,0.5669,0.9734,0.7965,0.3281,0,0.3838,0.0789,0.4359,0.0191,0.8418,0.4825,0.0192,0.0192,0.2137,0.0194,0.0194,0.7695,0.8786,0.0161,0.0163,0.0266,0.0262,0.0198,0.4967,0.6588,0.327,0.0195,0.2742,0.0004,0.0135,0.1272,0.0043,0.8621,0.6565,0.0133,0.0133,0.4432,0.3409,0.5103,0.7981,0.7737,0.7419,0.011,0.9362,0.0199,0.0195,0.0131,0.0192,0.0197,0.0202,0.6565,0.134,0.9341,0.0447,0.0197,0.0191,0.3974,172.94,-0.0037,0,171.94,-0.0094,-0.0032,171.72,-0.0107,-0.0123,171.15,-0.0139,-0.0068,171.95,-0.0093,-0.0039,170.79,-0.016,-0.0107,169.93,-0.021,-0.0134,166.7,-0.0396,-0.0206,165.31,-0.0476,-0.0265,164.36,-0.0531,-0.0278,165.93,-0.044,-0.0387,170.87,-0.0155,-0.1009,0,0.5,0.5,0,0.5,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.8017,0.0007,-0.0095,0.0044,0.0217,0.0608,-0.0004,-0.0139,-0.0117,-0.0116,0.0089,-0.0935,MEDIUM,LOW,HIGH,HIGH,LOW,LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM,MEDIUM,MEDIUM,HIGH,HIGH,MEDIUM,MEDIUM,HIGH,MEDIUM,HIGH,HIGH,LOW,HIGH,LOW,HIGH,HIGH,HIGH,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,HIGH,LOW,LOW,HIGH,LOW,MEDIUM,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM,LOW,LOW,MEDIUM,LOW,MEDIUM,LOW,LOW,LOW,LOW,HIGH,LOW,LOW,LOW,LOW,HIGH,LOW,LOW,LOW,LOW,HIGH,LOW,LOW,HIGH,HIGH,HIGH,HIGH,LOW,LOW,MEDIUM,MEDIUM,MEDIUM,LOW,HIGH,MEDIUM,LOW,LOW,LOW,LOW,LOW,HIGH,HIGH,LOW,LOW,LOW,LOW,LOW,MEDIUM,HIGH,LOW,LOW,MEDIUM,LOW,LOW,MEDIUM,LOW,HIGH,MEDIUM,LOW,LOW,MEDIUM,MEDIUM,MEDIUM,HIGH,HIGH,HIGH,LOW,HIGH,LOW,LOW,LOW,LOW,LOW,LOW,MEDIUM,LOW,HIGH,LOW,LOW,LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW
ABBV,Abbvie Inc,5/5/2023,148.03,-0.08,0.3906,0.2411,0.7012,0.8548,0.0191,0.0191,0.2252,0.0195,0.0191,0.0194,0.0193,0.0191,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1666,0.0134,0.5675,0.299,0.6171,0.1105,0.2237,0.1535,0.1306,0.1462,0.1927,0.311,0.5078,0.3087,0.6728,0.1958,0.8509,0.3385,0.8374,0.3367,0.3725,0.0192,0.0195,0.0193,0.0201,0.0196,0.0191,0.0777,0.8145,0.0634,0.1574,0.4859,0.1195,0.5355,0.019,FALSE,0.0195,FALSE,0.0191,0.0196,0.0503,0.5468,0.0204,0.0215,0.4676,0.6039,0.3531,0.0214,0.0195,FALSE,0.0195,FALSE,0.0194,0.2731,0.0399,0.0196,0.0194,0.0195,0.1657,0.0579,0.0191,0.0191,FALSE,0.0191,TRUE,0.3206,0.1118,0.193,0.178,0.4985,0.9734,0.3186,0.3281,0,0.1035,0.0789,0.4359,0.0191,0.6956,0.4825,0.0192,0.0192,0.2137,0.0194,0.0194,0.1927,0.2237,0.0161,0.0163,0.0266,0.0262,0.0198,0.4169,0.4556,0.5035,0.0195,0.2008,0.0004,0.0135,0.0334,0.0043,0.6284,0.6565,0.0133,0.0133,0.4432,0.6789,0.5103,0.1537,0.1281,0.274,0.0742,0.5204,0.0199,0.0195,0.0131,0.0192,0.0197,0.0202,0.6565,0.3091,0.2677,0.0447,0.0197,0.0191,0.3974,147.49,-0.0036,0,148.51,0.0032,0.0094,149.37,0.0091,0.0074,151.25,0.0218,0.029,151.88,0.026,0.0314,152.47,0.03,0.0352,150.73,0.0182,0.0258,147.98,-0.0003,0.0186,149.95,0.013,0.0342,149.82,0.0121,0.0374,148.72,0.0047,0.01,149.43,0.0095,-0.0759,0.44,0.995,0.81,0.14,0.545,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8017,0.0039,0.0165,0.0044,0.0217,0.0608,-0.0004,-0.0139,-0.0117,-0.0116,0.0089,-0.0935,MEDIUM,LOW,MEDIUM,HIGH,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,MEDIUM,LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,MEDIUM,HIGH,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,HIGH,LOW,LOW,HIGH,LOW,HIGH,LOW,LOW,LOW,LOW,LOW,MEDIUM,LOW,LOW,MEDIUM,MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,MEDIUM,LOW,MEDIUM,HIGH,MEDIUM,LOW,LOW,LOW,MEDIUM,MEDIUM,LOW,MEDIUM,MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,MEDIUM,MEDIUM,LOW,LOW,MEDIUM,HIGH,MEDIUM,LOW,LOW,LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,LOW,MEDIUM,HIGH,LOW,LOW,LOW,LOW,MEDIUM,HIGH,MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW
